credit_score,annual_income,loan_amount,debt_to_income,employment_length,home_ownership,loan_purpose,interest_rate,open_accounts,delinquencies_2yr,loan_default
619,40953.25,3579.67,3.33,4,RENT,credit_card,7.2,12,2,1
697,44910.97,7962.25,36.53,1,RENT,home_improvement,14.65,7,0,0
677,61526.76,16112.9,20.37,18,MORTGAGE,debt_consolidation,18.64,13,0,1
697,29233.43,17337.96,17.57,0,RENT,major_purchase,15.02,10,1,0
720,60694.46,12923.37,34.32,3,MORTGAGE,debt_consolidation,10.73,5,0,0
629,55709.73,49372.14,4.24,1,MORTGAGE,debt_consolidation,15.02,13,0,0
797,20043.74,40079.67,42.99,4,MORTGAGE,debt_consolidation,16.7,10,0,0
658,120225.91,8274.81,38.77,1,MORTGAGE,credit_card,16.01,8,1,0
645,101763.5,41216.2,19.48,3,MORTGAGE,other,16.32,6,0,1
718,32850.38,45868.83,23.44,18,MORTGAGE,major_purchase,13.86,6,0,0
533,27967.17,12249.84,19.89,0,OWN,credit_card,11.62,6,0,1
616,54941.58,13791.15,39.26,2,RENT,credit_card,6.41,10,0,0
758,24030.24,12893.71,1.45,0,MORTGAGE,debt_consolidation,5.93,9,0,0
541,96968.5,8505.77,33.57,5,RENT,credit_card,15.68,10,0,1
769,38784.39,9118.24,15.13,2,MORTGAGE,debt_consolidation,22.18,8,0,0
800,110293.85,33641.84,38.98,8,RENT,debt_consolidation,20.71,10,0,1
650,32461.12,18145.24,49.2,2,MORTGAGE,major_purchase,15.73,7,0,0
703,46346.4,9064.01,13.95,7,MORTGAGE,home_improvement,17.79,6,0,0
769,92374.51,6986.97,22.29,0,RENT,other,24.53,12,0,0
642,41705.16,7858.28,27.38,7,MORTGAGE,credit_card,24.34,17,0,0
749,56164.82,11912.0,27.55,2,MORTGAGE,credit_card,24.9,10,0,0
626,84654.15,25316.68,7.83,1,MORTGAGE,credit_card,5.33,9,0,0
641,37122.42,7316.91,29.16,16,RENT,major_purchase,17.72,10,1,0
616,26085.38,25114.28,36.2,1,RENT,debt_consolidation,19.9,9,0,0
707,23638.8,15334.64,47.2,0,MORTGAGE,debt_consolidation,7.06,12,0,0
772,65625.29,14764.62,36.27,8,OWN,home_improvement,12.26,15,0,0
665,59539.14,27393.4,30.17,3,RENT,credit_card,8.3,10,0,0
578,83352.31,24109.26,11.66,0,MORTGAGE,credit_card,12.69,14,1,0
593,42743.72,4998.22,4.9,13,RENT,major_purchase,13.82,7,0,1
711,23971.75,6255.34,31.72,4,MORTGAGE,other,8.57,9,0,1
827,20000.0,11376.88,31.26,4,RENT,debt_consolidation,14.92,13,0,0
711,205660.34,17140.18,41.97,2,MORTGAGE,home_improvement,8.75,13,0,1
649,63797.0,34724.58,22.31,7,RENT,credit_card,23.45,6,0,1
741,52490.94,13982.3,8.6,9,RENT,credit_card,8.39,8,0,1
660,56349.01,44028.28,11.24,0,MORTGAGE,major_purchase,15.25,15,0,0
649,23964.54,8146.37,23.82,2,RENT,debt_consolidation,11.89,6,0,0
603,32943.99,9170.02,15.6,5,RENT,debt_consolidation,13.45,12,0,0
792,117203.27,10786.19,9.01,7,OWN,home_improvement,12.79,9,0,0
476,68130.05,7539.72,5.39,9,OWN,debt_consolidation,24.57,18,0,1
743,33463.19,30079.02,20.62,0,MORTGAGE,debt_consolidation,18.27,8,0,0
642,26544.88,1921.99,16.88,3,MORTGAGE,debt_consolidation,5.97,11,0,0
647,37879.03,9390.95,48.26,0,RENT,other,21.7,12,1,1
815,41868.32,29844.18,42.82,7,RENT,major_purchase,15.91,9,1,0
622,136567.33,10736.21,9.17,3,MORTGAGE,home_improvement,7.33,13,0,0
625,44616.83,28311.42,37.67,1,RENT,credit_card,14.43,8,0,0
669,27044.1,62216.71,24.01,5,RENT,debt_consolidation,7.67,10,0,0
713,47605.27,14133.02,46.3,1,MORTGAGE,other,16.15,7,1,0
644,55947.51,30280.34,30.41,0,MORTGAGE,debt_consolidation,12.41,7,0,0
554,25841.23,72649.1,10.2,0,RENT,home_improvement,6.34,13,0,0
610,59939.01,17702.54,9.8,0,RENT,credit_card,18.07,3,0,0
782,89720.81,12917.73,48.36,0,MORTGAGE,debt_consolidation,9.67,6,0,0
685,52540.29,25127.69,45.91,1,MORTGAGE,credit_card,20.33,9,1,0
716,32907.88,30606.01,24.14,4,RENT,credit_card,23.08,12,0,0
659,37630.3,13001.62,28.2,2,MORTGAGE,home_improvement,9.86,5,0,1
627,21387.93,9521.52,27.35,9,MORTGAGE,home_improvement,11.12,8,0,0
814,45847.79,44452.51,38.17,2,RENT,debt_consolidation,5.93,11,0,1
664,57261.86,11054.25,23.72,3,MORTGAGE,major_purchase,14.63,11,0,1
644,31309.71,30810.48,6.13,9,MORTGAGE,home_improvement,21.81,6,0,1
767,129294.76,16058.72,16.21,2,MORTGAGE,home_improvement,7.2,14,0,0
622,72848.68,47996.13,28.41,1,MORTGAGE,debt_consolidation,8.35,14,0,0
632,20002.48,7373.65,17.55,9,RENT,home_improvement,19.89,12,3,0
680,20208.7,7363.67,40.68,0,MORTGAGE,credit_card,17.76,8,1,1
680,29971.08,24297.79,47.4,27,OWN,debt_consolidation,8.99,14,0,0
700,107644.85,6055.74,12.1,5,RENT,debt_consolidation,8.42,9,0,0
847,76531.74,14496.17,44.46,7,MORTGAGE,credit_card,6.41,8,1,0
706,110398.97,39493.31,35.79,40,MORTGAGE,home_improvement,5.35,6,0,0
489,49271.67,3829.99,29.35,2,RENT,debt_consolidation,13.45,15,0,0
706,44145.9,17703.14,6.52,5,RENT,major_purchase,7.16,8,0,0
683,26271.64,31201.51,20.55,2,OWN,major_purchase,10.84,10,0,0
683,58386.62,13119.63,49.77,4,MORTGAGE,home_improvement,22.48,10,0,1
699,44440.92,6981.61,32.42,4,MORTGAGE,debt_consolidation,5.99,9,0,0
677,43593.52,11116.37,29.58,0,RENT,credit_card,20.94,8,0,0
675,110086.91,7428.18,1.78,3,RENT,other,12.63,15,1,0
729,46019.81,14022.39,16.04,1,MORTGAGE,debt_consolidation,13.24,6,0,0
636,95367.27,11007.21,24.41,3,MORTGAGE,debt_consolidation,24.45,9,1,0
604,22158.19,9327.46,32.08,9,MORTGAGE,credit_card,16.37,4,0,1
850,187973.47,18514.38,42.86,0,MORTGAGE,debt_consolidation,5.73,6,0,0
622,40674.83,40351.38,22.9,6,RENT,home_improvement,20.88,9,0,0
688,69814.15,16805.72,13.72,1,RENT,other,16.09,14,0,1
560,75594.32,34220.01,14.06,10,RENT,credit_card,20.54,8,1,0
689,38227.93,40343.17,6.89,0,OWN,home_improvement,8.02,11,0,1
605,73829.6,8860.44,7.28,5,MORTGAGE,home_improvement,10.25,11,0,0
644,75773.32,16194.08,15.27,11,MORTGAGE,home_improvement,23.21,7,0,0
763,34318.08,9922.27,38.33,1,MORTGAGE,debt_consolidation,13.6,7,1,0
717,34521.92,4733.81,20.66,5,RENT,home_improvement,15.21,11,0,0
725,50143.96,17137.64,42.98,5,MORTGAGE,home_improvement,17.86,9,1,0
538,46270.18,6396.43,47.46,5,MORTGAGE,debt_consolidation,15.57,5,0,1
826,98377.27,18751.19,3.77,7,RENT,other,20.01,14,0,0
584,69656.69,4495.74,35.54,2,RENT,credit_card,9.46,5,1,0
802,47324.73,15058.46,4.26,1,MORTGAGE,home_improvement,23.42,7,1,0
761,66372.56,4449.23,3.59,9,RENT,home_improvement,6.07,9,0,0
726,20000.0,21411.97,13.79,3,MORTGAGE,home_improvement,14.99,9,0,0
611,36038.55,10143.96,5.08,1,RENT,debt_consolidation,24.95,9,1,0
692,56608.28,9481.95,33.15,6,RENT,credit_card,18.18,11,0,0
642,85620.73,29394.22,35.81,0,MORTGAGE,debt_consolidation,14.64,9,0,1
682,54170.12,10666.9,31.96,1,RENT,debt_consolidation,24.05,12,0,0
660,101632.59,14437.68,28.77,8,OWN,debt_consolidation,6.56,7,0,0
516,75657.35,11625.64,39.06,3,RENT,credit_card,13.45,7,1,0
769,38400.87,19056.71,38.63,0,RENT,home_improvement,23.07,9,0,0
673,45705.99,27724.21,43.51,0,RENT,debt_consolidation,18.6,12,0,0
641,60126.79,23979.27,34.66,1,MORTGAGE,debt_consolidation,12.37,8,0,0
635,39170.62,9636.68,17.79,3,RENT,other,24.55,11,0,0
708,105413.4,31142.63,26.23,1,RENT,debt_consolidation,20.18,8,1,0
608,28159.41,7034.3,24.53,4,RENT,debt_consolidation,24.55,9,0,1
499,57414.56,7944.72,5.39,4,MORTGAGE,major_purchase,16.67,6,2,0
712,70807.73,12216.46,40.59,3,RENT,credit_card,5.16,11,0,1
721,41909.86,27799.14,45.64,17,MORTGAGE,debt_consolidation,24.44,9,0,0
664,37443.95,5889.31,49.22,1,MORTGAGE,debt_consolidation,21.48,10,0,1
588,47191.04,24935.28,12.4,1,RENT,home_improvement,16.01,9,0,0
687,73570.49,12857.43,4.78,0,RENT,home_improvement,8.22,10,0,0
562,38180.34,9861.43,5.55,0,MORTGAGE,debt_consolidation,22.62,10,0,1
597,28725.47,28809.61,40.21,7,RENT,credit_card,17.75,5,0,0
619,87141.84,7616.94,31.59,11,MORTGAGE,debt_consolidation,5.06,10,1,0
747,59853.08,66169.39,37.81,8,MORTGAGE,debt_consolidation,14.88,11,0,0
650,81139.79,11805.85,45.26,1,MORTGAGE,major_purchase,24.65,9,0,0
644,71658.41,14837.15,11.31,1,RENT,other,16.72,11,0,0
836,145793.23,39341.43,18.2,1,RENT,home_improvement,19.21,13,0,0
708,85603.89,15110.59,39.62,0,OWN,home_improvement,18.16,11,2,0
707,34130.96,30705.84,12.97,8,RENT,home_improvement,15.37,10,0,0
650,62015.15,3404.28,25.3,4,MORTGAGE,debt_consolidation,18.84,8,0,0
632,37095.67,9800.44,22.17,9,OWN,credit_card,8.92,10,0,0
505,39063.23,17636.28,29.77,1,MORTGAGE,home_improvement,11.76,7,0,1
757,24191.34,28481.03,49.41,6,MORTGAGE,home_improvement,22.79,9,1,0
715,42486.57,22897.6,5.19,7,RENT,home_improvement,10.4,13,1,0
665,64377.35,21444.48,24.23,1,MORTGAGE,debt_consolidation,13.33,11,0,0
669,47429.0,28077.97,47.95,0,MORTGAGE,credit_card,7.07,11,0,1
738,28291.47,18629.73,17.39,0,OWN,major_purchase,23.61,8,0,0
555,22890.8,2980.28,37.03,16,MORTGAGE,credit_card,10.39,13,1,0
632,140916.52,36663.69,46.46,0,RENT,credit_card,16.62,12,0,0
589,57675.07,7432.63,12.03,4,MORTGAGE,debt_consolidation,12.98,14,1,0
821,32466.54,16639.55,4.07,7,MORTGAGE,credit_card,11.93,8,0,1
750,61752.62,15164.36,3.78,0,MORTGAGE,home_improvement,8.36,12,1,0
503,146472.51,13809.74,3.65,3,RENT,debt_consolidation,24.92,8,0,0
558,66851.64,6159.63,17.53,1,RENT,home_improvement,10.78,9,1,0
669,20000.0,3438.93,6.31,3,MORTGAGE,other,12.93,12,0,0
642,184636.78,6623.21,20.25,0,MORTGAGE,debt_consolidation,8.85,11,0,0
574,20000.0,23822.05,37.71,0,RENT,credit_card,17.55,11,1,1
835,44222.72,4853.06,14.91,3,MORTGAGE,debt_consolidation,6.72,12,0,0
705,27814.09,7214.18,23.97,1,RENT,debt_consolidation,18.26,8,0,0
717,33860.31,17901.37,6.37,11,MORTGAGE,credit_card,15.06,15,0,0
624,56511.81,6508.1,34.91,3,RENT,debt_consolidation,17.95,7,0,0
737,20000.0,9134.98,15.88,0,RENT,credit_card,5.09,7,0,0
649,46858.01,14147.24,6.76,5,RENT,home_improvement,18.47,5,0,0
657,87000.68,16282.56,47.73,3,RENT,credit_card,5.91,11,2,1
728,32156.82,6418.51,38.48,13,MORTGAGE,debt_consolidation,23.35,4,1,0
549,24461.54,14745.01,32.62,1,MORTGAGE,other,20.87,17,1,0
807,45722.58,17662.49,36.15,1,MORTGAGE,other,7.48,8,0,0
694,41391.44,5479.45,21.27,3,RENT,debt_consolidation,16.13,13,0,0
782,36402.26,15527.84,14.92,6,MORTGAGE,major_purchase,24.14,9,0,0
593,27060.41,8090.06,25.0,0,MORTGAGE,other,9.85,9,0,1
606,63550.64,14570.3,41.26,5,MORTGAGE,debt_consolidation,6.45,9,0,0
587,66014.64,22162.46,48.19,37,MORTGAGE,credit_card,13.45,12,0,0
700,28772.54,11809.02,30.26,8,RENT,debt_consolidation,7.76,9,3,0
685,30834.0,25321.04,18.82,5,MORTGAGE,credit_card,20.55,15,0,0
642,52483.07,23238.6,35.91,0,RENT,debt_consolidation,23.24,6,1,0
598,30257.95,25222.23,34.85,2,MORTGAGE,debt_consolidation,13.99,7,0,0
578,53601.43,17715.18,12.37,2,OWN,credit_card,24.96,8,0,1
676,102132.19,28869.38,21.78,0,RENT,debt_consolidation,8.8,12,0,0
642,47576.24,17493.19,6.7,2,RENT,debt_consolidation,23.36,12,1,0
625,26720.65,4158.53,20.11,10,MORTGAGE,major_purchase,11.47,12,0,0
803,59638.21,7673.67,38.14,2,MORTGAGE,home_improvement,23.04,6,0,0
673,44854.21,11523.23,15.7,1,OWN,major_purchase,23.09,10,0,0
781,45475.16,12568.44,31.65,0,MORTGAGE,debt_consolidation,11.98,11,1,0
637,62172.09,17161.39,16.38,2,OWN,credit_card,5.41,10,0,0
699,69252.79,7594.15,7.36,21,MORTGAGE,debt_consolidation,11.05,6,0,0
675,49898.74,54507.64,37.07,6,MORTGAGE,credit_card,13.73,10,1,0
544,47555.84,12435.11,29.47,2,MORTGAGE,credit_card,24.68,11,0,0
794,137553.85,13288.03,41.27,7,RENT,debt_consolidation,18.79,8,0,0
669,89346.47,8353.83,33.95,0,MORTGAGE,credit_card,17.7,7,0,1
739,74367.41,6618.58,40.86,0,MORTGAGE,credit_card,17.9,5,1,0
619,52344.54,12229.27,7.75,0,OWN,debt_consolidation,12.93,7,1,1
666,29647.36,13619.88,30.73,8,MORTGAGE,debt_consolidation,18.79,8,1,0
610,86136.9,12571.24,18.37,4,RENT,debt_consolidation,10.59,11,2,0
778,52688.21,42557.41,37.33,0,RENT,major_purchase,20.05,5,1,0
704,36732.44,12229.22,29.0,7,MORTGAGE,other,18.04,16,0,0
709,43409.33,12579.82,2.71,8,MORTGAGE,debt_consolidation,19.93,9,0,0
788,30239.63,23640.27,26.68,8,MORTGAGE,debt_consolidation,8.03,11,0,0
772,83171.87,11852.02,37.21,6,MORTGAGE,debt_consolidation,16.05,15,0,0
741,68976.32,19487.67,13.14,1,MORTGAGE,credit_card,8.83,13,0,0
566,53681.1,5457.08,32.73,1,RENT,debt_consolidation,11.24,8,0,0
624,47983.25,5487.34,42.05,4,RENT,other,20.84,6,0,1
599,34879.88,14551.38,3.26,0,RENT,debt_consolidation,13.35,9,1,0
738,20000.0,11360.16,28.9,4,MORTGAGE,credit_card,6.0,14,1,0
693,24186.18,7583.14,44.38,4,RENT,debt_consolidation,22.84,17,1,1
568,33815.59,14549.27,6.32,5,RENT,credit_card,7.15,9,1,0
664,31367.16,15465.55,13.46,5,MORTGAGE,debt_consolidation,14.95,7,0,0
560,56651.87,8128.02,31.3,2,MORTGAGE,debt_consolidation,14.51,6,1,1
675,73551.92,9291.39,29.26,2,RENT,other,12.98,8,1,0
547,45971.66,15547.13,39.67,0,MORTGAGE,credit_card,5.1,9,2,0
722,99156.87,6537.07,31.45,1,RENT,home_improvement,10.08,10,1,0
710,33141.82,8753.22,28.79,1,MORTGAGE,credit_card,8.11,14,0,0
832,45808.8,19414.09,22.59,5,RENT,debt_consolidation,8.27,12,0,0
747,47786.88,13138.67,3.91,2,MORTGAGE,other,7.53,9,0,0
646,84634.15,9565.88,29.55,2,RENT,debt_consolidation,21.48,7,0,0
745,51686.07,7100.01,7.83,5,MORTGAGE,home_improvement,7.02,12,1,1
568,52406.42,6573.17,49.79,1,MORTGAGE,other,11.66,7,1,0
603,21430.67,12182.69,3.93,1,RENT,credit_card,16.6,9,1,0
706,31258.5,55164.16,3.79,6,MORTGAGE,credit_card,5.82,5,0,0
507,84793.67,19851.81,39.37,0,MORTGAGE,debt_consolidation,15.5,5,0,1
677,20000.0,5255.31,5.06,3,OWN,debt_consolidation,14.28,13,2,0
598,95941.73,21917.73,20.25,4,OWN,debt_consolidation,22.16,9,0,1
688,62933.4,7854.01,46.37,1,OWN,home_improvement,7.32,8,0,1
593,33733.25,13314.38,39.39,9,MORTGAGE,other,6.17,8,0,0
713,32337.26,8846.68,11.64,1,MORTGAGE,home_improvement,7.94,13,0,0
681,126497.48,55046.21,12.55,11,RENT,debt_consolidation,14.53,11,1,0
792,99280.35,6039.79,29.61,1,RENT,debt_consolidation,7.1,5,0,1
680,46178.96,16639.4,24.32,1,MORTGAGE,debt_consolidation,17.31,6,0,0
618,52433.23,8269.04,5.84,2,MORTGAGE,major_purchase,20.87,10,2,0
660,35486.56,22408.14,7.93,0,RENT,debt_consolidation,16.11,8,0,0
572,52438.27,16406.25,40.14,4,RENT,credit_card,12.17,10,0,1
712,34998.07,32150.61,17.24,9,MORTGAGE,other,13.93,12,0,0
727,47132.99,22085.63,39.95,0,MORTGAGE,other,9.85,12,0,1
850,121196.04,8221.65,9.49,0,MORTGAGE,debt_consolidation,22.04,12,0,0
630,46732.4,100000.0,29.97,0,MORTGAGE,other,11.47,10,0,0
658,29027.21,19708.36,25.26,4,RENT,debt_consolidation,22.17,9,0,0
633,24755.77,9086.42,16.32,4,MORTGAGE,major_purchase,24.32,8,1,1
696,52237.66,15427.06,30.43,1,MORTGAGE,debt_consolidation,10.11,11,1,0
710,33508.43,20776.62,6.23,0,MORTGAGE,debt_consolidation,22.16,7,0,1
675,55453.58,20230.69,42.82,6,MORTGAGE,major_purchase,21.73,7,0,1
766,21812.72,18905.72,37.17,2,MORTGAGE,credit_card,17.23,7,1,0
630,69225.53,26279.32,14.35,3,RENT,other,21.68,6,0,0
758,28851.51,24531.66,29.01,8,RENT,debt_consolidation,13.51,8,0,0
723,50168.8,7381.29,45.11,1,RENT,debt_consolidation,17.06,9,0,0
679,41392.23,58433.1,21.12,6,MORTGAGE,credit_card,13.11,5,1,0
654,115750.75,53009.24,18.17,0,MORTGAGE,home_improvement,24.98,9,1,0
850,53409.54,23404.31,39.95,5,MORTGAGE,debt_consolidation,15.64,12,0,0
614,129668.44,13726.56,0.06,8,RENT,credit_card,9.74,8,0,1
703,64884.96,13892.72,34.32,4,OWN,debt_consolidation,18.4,11,0,0
619,99977.75,10650.53,10.79,7,RENT,debt_consolidation,20.16,6,0,0
822,44161.16,11660.14,34.71,7,MORTGAGE,debt_consolidation,22.23,11,2,0
750,58264.69,2890.69,21.9,0,OWN,debt_consolidation,5.25,9,1,0
625,90158.26,38994.83,1.01,3,MORTGAGE,debt_consolidation,19.95,14,0,1
721,77070.82,30461.46,43.71,13,RENT,credit_card,15.61,6,0,0
700,63926.97,4131.18,27.33,5,RENT,credit_card,19.53,8,0,0
638,41607.37,24909.18,15.68,1,RENT,debt_consolidation,15.55,8,0,0
740,45279.59,13287.78,35.17,1,RENT,credit_card,11.59,8,0,1
711,86580.59,11622.15,24.8,15,MORTGAGE,major_purchase,5.7,16,1,0
697,96081.84,18863.59,1.75,1,RENT,major_purchase,11.41,9,1,0
676,36445.33,3944.39,32.51,1,MORTGAGE,credit_card,18.12,13,1,1
714,33796.77,13254.94,48.48,1,RENT,credit_card,5.19,13,0,1
698,31192.5,14124.09,11.1,2,MORTGAGE,debt_consolidation,23.43,11,0,0
684,74224.56,14133.66,43.15,3,RENT,credit_card,12.99,9,0,0
628,30799.77,5129.47,31.05,5,MORTGAGE,home_improvement,6.26,11,0,0
815,73776.96,18266.81,3.89,9,MORTGAGE,credit_card,22.64,7,1,0
595,64398.47,28053.55,36.5,11,MORTGAGE,major_purchase,8.61,13,1,1
714,37326.32,17767.6,22.07,6,MORTGAGE,credit_card,6.17,7,0,0
654,107144.07,11379.5,39.69,16,MORTGAGE,credit_card,6.57,6,0,1
820,23596.9,87757.13,31.79,0,MORTGAGE,other,15.56,8,0,0
607,112394.05,6993.93,0.14,28,MORTGAGE,major_purchase,10.72,12,0,0
621,57494.41,22957.87,6.31,2,MORTGAGE,debt_consolidation,21.84,17,0,1
602,20000.0,15839.97,17.62,12,MORTGAGE,home_improvement,15.91,10,0,0
705,108655.74,54645.33,24.09,6,MORTGAGE,other,10.56,17,0,0
570,79706.49,17513.46,46.61,11,MORTGAGE,credit_card,16.69,9,1,0
641,39572.68,20349.44,41.1,5,RENT,other,23.88,10,0,0
507,30261.75,19034.38,40.08,7,MORTGAGE,debt_consolidation,22.25,10,0,0
699,22369.79,6368.85,26.98,1,RENT,other,7.73,3,1,0
639,164016.63,7271.98,4.64,0,OWN,home_improvement,22.44,6,0,0
560,30893.75,11015.21,37.29,0,MORTGAGE,debt_consolidation,12.32,11,0,1
766,26061.27,26112.46,4.33,0,RENT,debt_consolidation,12.69,13,1,0
575,56047.77,15727.53,4.57,3,RENT,home_improvement,15.08,2,0,1
743,21613.06,11559.76,12.75,9,MORTGAGE,debt_consolidation,20.36,14,0,0
623,30008.2,34910.39,46.13,0,RENT,debt_consolidation,13.45,10,0,0
808,80618.59,3335.24,37.5,2,MORTGAGE,debt_consolidation,18.22,15,0,0
739,61827.61,5393.37,3.83,7,RENT,debt_consolidation,8.4,11,1,0
599,40409.29,2327.1,45.95,8,MORTGAGE,debt_consolidation,10.9,15,0,0
606,49471.56,31126.58,39.17,8,RENT,credit_card,23.96,15,0,0
728,39291.55,12485.11,30.18,8,MORTGAGE,credit_card,13.4,3,3,0
659,47524.52,26275.82,6.35,4,RENT,credit_card,19.53,9,0,0
666,33493.09,12376.06,16.01,7,RENT,home_improvement,6.59,19,0,0
781,36676.09,27343.35,15.03,7,RENT,debt_consolidation,5.61,7,0,1
620,36122.13,12225.43,32.0,0,OWN,major_purchase,6.05,17,0,0
687,34100.58,17799.72,29.39,2,MORTGAGE,other,19.03,9,1,1
756,82615.74,16065.98,13.86,1,MORTGAGE,other,6.13,12,0,0
744,72045.9,16922.43,15.55,4,RENT,debt_consolidation,17.04,14,1,0
667,30755.32,43447.82,25.92,0,MORTGAGE,major_purchase,10.01,15,0,0
656,26978.7,4285.12,42.27,11,OWN,home_improvement,7.81,7,0,0
540,45313.56,12735.28,6.31,10,MORTGAGE,credit_card,18.85,11,1,0
595,144010.83,15345.71,36.29,10,MORTGAGE,other,15.88,4,0,0
705,29323.58,13819.02,49.78,2,MORTGAGE,debt_consolidation,22.82,10,2,1
668,45224.21,10112.02,37.49,2,MORTGAGE,credit_card,19.54,5,0,0
685,51244.33,9188.41,22.08,3,MORTGAGE,debt_consolidation,11.45,9,1,0
763,46428.97,38988.04,36.58,12,RENT,debt_consolidation,7.53,11,1,0
585,38983.55,12714.46,43.03,1,RENT,major_purchase,17.74,10,0,0
661,87337.92,73611.94,38.43,5,MORTGAGE,credit_card,11.95,7,0,0
695,61526.87,19337.33,0.64,0,RENT,home_improvement,8.31,16,0,0
623,74824.65,10907.88,6.57,5,RENT,debt_consolidation,16.46,8,0,1
794,65820.72,19670.5,5.36,2,MORTGAGE,other,18.23,10,0,0
752,76647.65,14418.29,1.59,0,OWN,credit_card,10.71,7,0,0
703,108250.46,34180.12,35.73,4,RENT,debt_consolidation,19.43,9,0,0
823,95370.25,5899.33,13.37,10,MORTGAGE,debt_consolidation,6.36,14,0,1
560,156749.14,3786.4,36.1,10,RENT,debt_consolidation,19.59,13,3,0
679,90099.57,17200.38,33.3,17,MORTGAGE,home_improvement,7.11,13,1,0
709,35076.15,23980.28,26.18,3,RENT,debt_consolidation,18.81,8,1,0
606,74881.04,16319.79,2.99,11,MORTGAGE,debt_consolidation,13.7,8,0,0
704,69927.73,21391.15,15.27,2,MORTGAGE,debt_consolidation,8.04,10,0,1
591,128046.33,19298.95,1.36,9,RENT,debt_consolidation,5.42,9,0,0
735,30224.88,4739.66,45.5,7,MORTGAGE,credit_card,21.91,10,1,0
764,64794.47,16266.58,15.43,0,MORTGAGE,other,22.59,10,0,0
701,34872.88,33582.03,4.75,16,MORTGAGE,other,12.4,7,0,0
531,63340.01,15066.62,0.13,5,RENT,other,18.19,6,0,0
602,44030.01,5340.26,30.58,0,MORTGAGE,credit_card,22.39,15,0,1
725,62301.1,10575.55,31.05,0,MORTGAGE,other,6.79,17,0,0
681,24217.5,19726.73,49.75,1,MORTGAGE,debt_consolidation,15.12,8,0,0
464,72883.19,46954.82,14.43,0,MORTGAGE,debt_consolidation,13.5,12,0,0
779,54340.75,3396.69,2.33,2,OWN,other,9.31,9,1,0
690,52896.71,17203.4,38.97,1,MORTGAGE,major_purchase,10.02,10,0,0
614,129977.18,6956.66,15.23,3,MORTGAGE,debt_consolidation,23.36,10,1,0
759,40487.89,19061.18,16.53,4,RENT,debt_consolidation,18.9,12,0,1
625,58170.45,20160.53,45.39,0,MORTGAGE,debt_consolidation,17.49,15,1,1
624,51541.13,11348.0,28.77,1,RENT,credit_card,17.95,11,0,0
708,54123.27,20787.76,20.02,0,MORTGAGE,major_purchase,13.26,9,0,0
822,148880.9,29671.05,47.53,16,MORTGAGE,debt_consolidation,20.75,8,0,0
809,50609.95,11906.02,13.26,6,MORTGAGE,credit_card,19.92,12,0,0
708,36914.51,5239.53,1.07,2,MORTGAGE,debt_consolidation,13.73,11,1,0
716,124922.82,36239.36,11.54,2,MORTGAGE,home_improvement,7.93,8,0,0
743,42030.7,23863.05,2.21,2,RENT,credit_card,6.95,10,0,0
579,21969.51,19823.62,20.39,2,MORTGAGE,debt_consolidation,20.9,10,0,0
731,33846.07,8236.44,41.55,4,RENT,debt_consolidation,19.06,12,0,1
621,26283.75,26630.3,48.76,4,MORTGAGE,debt_consolidation,14.0,15,0,0
705,20000.0,55809.42,35.02,0,RENT,credit_card,7.72,9,0,0
661,40883.94,12272.09,46.31,17,MORTGAGE,debt_consolidation,20.47,10,0,0
720,47329.64,14273.29,20.43,6,OWN,credit_card,12.18,12,0,0
689,88456.3,6338.3,15.14,4,MORTGAGE,debt_consolidation,20.53,12,0,0
434,67151.11,8073.32,7.71,3,MORTGAGE,other,18.98,12,0,0
694,65638.46,6296.83,25.04,6,MORTGAGE,major_purchase,23.6,4,0,0
731,31363.34,14640.92,16.35,6,RENT,credit_card,6.36,13,0,0
715,76302.93,10524.43,5.38,0,MORTGAGE,debt_consolidation,17.87,5,1,0
671,98283.99,17343.28,46.6,3,MORTGAGE,debt_consolidation,20.85,10,1,0
811,59711.83,7155.74,6.19,2,OWN,debt_consolidation,10.83,9,0,0
704,60552.06,11881.17,36.99,3,MORTGAGE,debt_consolidation,19.74,9,1,1
715,26046.9,6853.57,3.4,3,MORTGAGE,debt_consolidation,10.96,7,0,0
763,83051.64,15234.23,26.36,4,RENT,credit_card,17.7,11,0,0
709,119421.59,4261.49,33.74,5,OWN,major_purchase,18.61,8,0,0
608,57611.43,14855.19,11.73,4,MORTGAGE,debt_consolidation,22.9,9,0,0
484,36418.11,10991.62,3.78,4,RENT,major_purchase,24.02,10,0,0
641,45206.79,15163.93,29.67,7,MORTGAGE,credit_card,24.94,8,1,0
740,39727.13,4202.41,30.15,2,MORTGAGE,debt_consolidation,18.88,5,0,0
651,40936.41,21126.87,15.6,2,OWN,debt_consolidation,16.58,13,1,1
744,67777.9,10838.72,18.81,7,MORTGAGE,debt_consolidation,18.66,7,2,0
691,56372.24,15552.53,2.28,4,RENT,credit_card,19.95,4,1,0
783,80980.88,3608.14,14.79,20,RENT,debt_consolidation,21.31,12,0,0
656,59009.36,5597.56,44.13,5,RENT,credit_card,10.82,9,0,0
717,31823.36,10166.89,8.56,0,MORTGAGE,home_improvement,19.18,9,1,1
720,38164.23,34991.14,23.4,3,RENT,credit_card,8.84,9,0,0
800,36996.53,19323.75,33.84,1,RENT,debt_consolidation,7.06,10,1,0
543,44656.94,14631.21,40.14,3,RENT,major_purchase,20.86,14,0,0
